symbol,timeframe,created_at,direction,setup_type,entry_index,entry_price,sl_price,tp_price,p_tp_rules,passed_risk,risk_reason,strategy_version,has_bos,has_sweep,has_ob,has_fvg,has_displacement,has_mss,components_count,mss_score,mss_causality,displacement_atr_ratio,sweep_to_mss_bars,ob_distance_pct,fvg_size_pct,sweep_reclaim_speed,sweep_strength,structure_trend,structure_bos_aligned,volume_ratio,volume_delta_pct,volume_above_avg,atr_pct,regime,rsi,adx,ema_spread_pct,dmi_diff,macd_hist_pct,mtf_aligned,mtf_htf_count,is_4h_aligned,fear_greed,funding_rate,context_score,rr_ratio,sl_distance_pct,tp_distance_pct,session,candle_close_pct,is_reversal,entry_armed,nearest_support_pct,nearest_resistance_pct,htf_alignment_score,premium_discount_score,smt_divergence_score,result,tp_hit,win,pnl_pct,net_pnl_pct,bars_held,label_complete
BTC/USDT,1h,2024-05-08 06:00:00+00:00,BUY,-1,260,62465.5,62001.37853798,64523.1,0.3431,False,SL too tight vs ATR: 0.74% < 2.0x ATR (1.58%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,1.139010645643632,0.0,0,0.7921328522634854,-0.5,38.58350062259086,29.26178314226042,-0.4888008651090579,-15.910110239744617,0.002762629740346218,0,0,0,50,0.0,0.0,4.4333222407873585,0.7430044777036878,3.2939782760083545,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.743,-0.903,7,True
BTC/USDT,1h,2024-05-08 07:00:00+00:00,BUY,-1,261,62180.1,62000.85685669,64523.1,0.3488,False,SL too tight vs ATR: 0.29% < 2.0x ATR (1.60%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,0.9600867623788938,0.0,0,0.8013618859683882,1.0,33.71611749554793,30.357478922156726,-0.5426590562113854,-15.426003017158694,-0.03409290992019176,0,0,0,50,0.0,0.0,13.07162972447881,0.2882644822218027,3.7680865743220098,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.2883,-0.4483,6,True
BTC/USDT,1h,2024-05-08 08:00:00+00:00,BUY,-1,262,62351.1,62001.94743836,64523.1,0.3488,False,SL too tight vs ATR: 0.56% < 2.0x ATR (1.58%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,1.0062458487324855,0.0,0,0.7875034724718325,1.0,38.85157142251501,31.436119669846768,-0.5340957876212541,-15.048301548953658,-0.01663099037195639,0,0,0,50,0.0,0.0,6.220776355751058,0.5599781906654346,3.483499088227794,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.56,-0.72,5,True
BTC/USDT,1h,2024-05-08 16:00:00+00:00,SELL,-1,270,62418.5,64119.08414596,60416.25610787,0.3262,False,RR=1.18 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.9167647512248659,0.0,0,0.8019432909047253,-0.5,46.32915942235187,35.19816458056268,-0.3146954566225701,-11.841783028583288,0.06518995252148452,0,0,0,50,0.0,0.0,1.177385956988156,2.7244873650600345,3.207773163613349,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.2078,3.0478,48,True
BTC/USDT,1h,2024-05-08 17:00:00+00:00,SELL,-1,271,62567.4,64117.20527839,60615.25924302,0.3262,False,RR=1.26 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.801934521624222,0.0,0,0.7800151344714159,-0.5,50.73725405529499,34.31284574118888,-0.2466379996250765,-7.825540458498885,0.08873677770020735,0,0,0,50,0.0,0.0,1.2596038897273363,2.4770172300431192,3.120060537883945,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.1201,2.9601,18,True
BTC/USDT,1h,2024-05-08 18:00:00+00:00,SELL,-1,272,62485.7,64115.39847279,60581.74072566,0.3262,False,RR=1.17 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6632899955241294,0.0,0,0.7617579999662202,-0.5,48.31786825761207,33.18700776834826,-0.2107031268885164,-6.278466907907644,0.083244568107015,0,0,0,50,0.0,0.0,1.1682892916261163,2.6081142930142502,3.0470319998655677,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.047,2.887,17,True
BTC/USDT,1h,2024-05-08 19:00:00+00:00,SELL,-1,273,62139.5,64116.78072473,60198.68067383,0.3094,False,RR=0.98 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.979425117224997,0.0,0,0.7808315669471342,-0.5,39.45885845366874,33.28916135467078,-0.25383171978504143,-13.29487441526375,0.026961126302948002,0,0,0,50,0.0,0.0,0.9815598270372157,3.18200295259859,3.1233262677845812,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.1233,2.9633,46,True
BTC/USDT,1h,2024-05-08 20:00:00+00:00,SELL,-1,274,61530.0,64120.48995868,59490.26776855,0.3206,False,RR=0.79 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.519272954256629,0.0,1,0.8287551728611459,-0.5,29.0425064381437,34.21025710044201,-0.40769622503663916,-19.040256197105066,-0.08568776391465666,0,0,0,50,0.0,0.0,0.7873924485271329,4.210125075052823,3.315020691451321,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-4.2101,-4.3701,160,True
BTC/USDT,1h,2024-05-08 21:00:00+00:00,SELL,-1,275,61459.4,64119.20496163,59453.93435651,0.3038,False,RR=0.75 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.0032705076127018,0.0,0,0.8157684762157758,1.0,28.088209206137417,35.133673097652654,-0.5235858280092572,-18.684699311163826,-0.1351752133694626,0,0,0,50,0.0,0.0,0.7539897369997389,4.327743130635831,3.2630739048705366,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-4.3277,-4.4877,159,True
BTC/USDT,1h,2024-05-08 22:00:00+00:00,SELL,-1,276,61223.5,62883.18067866,59226.68190248,0.3206,False,RR=1.20 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.120927486690446,0.0,0,0.8153805718074711,1.0,25.03423963641865,36.343722383891745,-0.645281061872202,-21.232701365823303,-0.1723665332696135,0,0,0,50,0.0,0.0,1.2031339059343642,2.7108556006435425,3.2615222872263123,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.7109,-2.8709,24,True
BTC/USDT,1h,2024-05-08 23:00:00+00:00,SELL,-1,277,61155.4,62882.00955875,59189.81176659,0.3262,False,RR=1.14 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.210726077432845,0.0,0,0.8035219430391514,1.0,24.190586897382765,37.7288950793801,-0.7332183176000022,-23.21122500358352,-0.17391693085538307,0,0,0,50,0.0,0.0,1.1384092155918628,2.823314962783339,3.2140877721509504,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.8233,-2.9833,23,True
BTC/USDT,1h,2024-05-09 00:00:00+00:00,SELL,-1,278,61363.6,62880.35744741,59442.06806897,0.3206,False,RR=1.27 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.5616714727879355,0.0,0,0.7828468061793906,1.0,31.977623568840873,38.23948715371666,-0.7367087141862946,-19.08255117659896,-0.11733767559042574,0,0,0,50,0.0,0.0,1.2668683013959685,2.471754342004061,3.131387224722794,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.4718,-2.6318,22,True
BTC/USDT,1h,2024-05-09 01:00:00+00:00,SELL,-1,279,61523.1,62877.29334403,59683.27749262,0.3206,False,RR=1.36 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.5440854701270896,0.0,0,0.7476145168977247,1.0,37.44696370983303,38.323234364480264,-0.690517828304099,-16.88984774362601,-0.046575528701224826,0,0,0,50,0.0,0.0,1.3586113943706126,2.201113637040393,2.9904580675876193,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.2011,-2.3611,21,True
BTC/USDT,1h,2024-05-09 02:00:00+00:00,SELL,-1,280,61637.1,62874.55096231,59870.40767172,0.3206,False,RR=1.43 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6112693037795344,0.0,0,0.7165701859283211,-0.5,41.201457157713236,37.947024870687216,-0.6197039720712384,-14.353141365790057,0.01675081807333683,0,0,0,50,0.0,0.0,1.427686738375506,2.0076398180803476,2.866280743707926,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.0076,-2.1676,20,True
BTC/USDT,1h,2024-05-09 03:00:00+00:00,SELL,-1,281,61640.7,62874.01125072,59888.39998088,0.3206,False,RR=1.42 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.7520365493590012,0.0,0,0.7106911582445555,-0.5,41.32502657462365,37.18978086178394,-0.5563587729431814,-11.614473976422119,0.05382759565335587,0,0,0,50,0.0,0.0,1.4208092386224533,2.0008066922017527,2.842764632977882,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.0008,-2.1608,19,True
BTC/USDT,1h,2024-05-09 04:00:00+00:00,SELL,-1,282,61466.7,62872.74616138,59748.13569653,0.3206,False,RR=1.22 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6443128664515404,0.0,0,0.6989818484922582,-0.5,37.13400008279643,36.48662571065947,-0.5373696923266386,-10.9965775373028,0.049007997757677946,0,0,0,50,0.0,0.0,1.2222673413391123,2.2874925144509137,2.7959273939710396,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.2875,-2.4475,18,True
BTC/USDT,1h,2024-05-09 05:00:00+00:00,SELL,-1,283,61538.9,62870.98857842,59867.20457535,0.3206,False,RR=1.25 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.4998335434926864,0.0,0,0.679121427523715,-0.5,39.94216356366814,35.833695927472455,-0.4977641672564895,-10.497393817125053,0.05938208751332316,0,0,0,50,0.0,0.0,1.2549431409680074,2.1646285169543167,2.71648571009557,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.1646,-2.3246,17,True
BTC/USDT,1h,2024-05-09 06:00:00+00:00,SELL,-1,284,61577.4,62869.29975139,59950.73996283,0.3206,False,RR=1.26 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.5775265130315952,0.0,0,0.6604127639258053,-0.5,41.49066893084626,34.9438787882803,-0.4515257357453235,-8.838873308946267,0.07067471399144033,0,0,0,50,0.0,0.0,1.2591224941562449,2.0980095804467154,2.6416510556957653,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.098,-2.258,16,True
BTC/USDT,1h,2024-05-09 07:00:00+00:00,SELL,-1,285,61220.2,62870.56226915,59559.87282262,0.3262,False,RR=1.01 < 1.5,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.924882610558758,0.0,0,0.6780144369735847,0.5,32.77827762901272,35.03267641664881,-0.4858390406766359,-14.946793557054688,0.02458367919150904,0,0,0,50,0.0,0.0,1.0060380126329034,2.695780590638394,2.7120577479002037,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-2.6958,-2.8558,15,True
BTC/USDT,1h,2024-05-09 08:00:00+00:00,SELL,-1,286,61280.4,61838.5681785,59654.58190672,0.3431,False,SL too tight vs ATR: 0.91% < 2.0x ATR (1.33%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6640013431231225,0.0,0,0.6632700232366686,-0.5,35.321528577055794,35.11513135727672,-0.48756575110012035,-14.173760080752539,0.015460287775060196,0,0,0,50,0.0,0.0,2.912774600746991,0.9108429098047605,2.653080092949789,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.9108,-1.0708,7,True
BTC/USDT,1h,2024-05-09 09:00:00+00:00,SELL,-1,287,61252.0,61839.01223718,59614.34034196,0.3488,False,SL too tight vs ATR: 0.96% < 2.0x ATR (1.34%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.3321225475389498,0.0,0,0.6684106878322115,0.5,34.63466589541982,35.651858772730776,-0.48507046441307927,-17.12074827233133,0.012226736311432066,0,0,0,50,0.0,0.0,2.7898220076421083,0.9583560327499552,2.673642751322406,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.9584,-1.1184,6,True
BTC/USDT,1h,2024-05-09 10:00:00+00:00,SELL,-1,288,60773.4,61840.53243452,59095.2017461,0.3459,True,,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.5247361254640497,0.0,1,0.690350652546158,0.5,25.389785328903326,36.41493322783382,-0.575896677721238,-18.02670823180351,-0.05272777190630115,0,0,0,50,0.0,0.0,1.5726241651111146,1.7559202455679581,2.761402610188013,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.7559,-1.9159,5,True
BTC/USDT,1h,2024-05-09 11:00:00+00:00,SELL,-1,289,61025.5,61842.14440348,59304.31590709,0.3488,False,SL too tight vs ATR: 1.34% < 2.0x ATR (1.41%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.4274412015796314,0.0,0,0.7051085582687716,0.5,35.47079956912701,37.39117692658397,-0.5747912251988213,-18.965393628847576,-0.033924005173206484,0,0,0,50,0.0,0.0,2.1076298148563155,1.3382019049086047,2.8204342330828913,1,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.3382,-1.4982,4,True
BTC/USDT,1h,2024-05-09 12:00:00+00:00,SELL,-1,290,61468.8,61843.99801752,59698.18619945,0.3544,False,SL too tight vs ATR: 0.61% < 2.0x ATR (1.44%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.306620337969366,0.0,0,0.720127040285016,1.0,48.94803408269045,36.44354050382364,-0.4675542865584235,-9.970640032669623,0.0491939345994597,0,0,0,50,0.0,0.0,4.7191448724955425,0.6103877373887249,2.880508161132157,2,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.6104,-0.7704,3,True
BTC/USDT,1h,2024-05-09 13:00:00+00:00,SELL,-1,291,61157.4,61846.32565913,59324.71575663,0.3488,False,SL too tight vs ATR: 1.13% < 2.0x ATR (1.50%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.4148117494290138,0.0,0,0.7491670032458762,-0.5,42.08725452323218,35.881091667572036,-0.44892027836992715,-11.252191111483025,0.04564382588881915,0,0,0,50,0.0,0.0,2.6602061036373352,1.1264796396347783,2.9966680129796237,2,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.1265,-1.2865,2,True
BTC/USDT,1h,2024-05-09 14:00:00+00:00,SELL,-1,292,61501.1,61846.27239776,59669.83605973,0.3544,False,SL too tight vs ATR: 0.56% < 2.0x ATR (1.49%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.283836015728128,0.0,0,0.744402921360084,-0.5,50.58185679909529,35.21205083902625,-0.3531281768137747,-9.862129648530477,0.09414627340395844,0,0,0,50,0.0,0.0,5.30536031314781,0.5612458927726577,2.9776116854332697,2,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.5612,-0.7212,1,True
BTC/USDT,1h,2024-05-09 15:00:00+00:00,SELL,-1,293,62116.3,62880.86901221,60181.12634117,0.36,False,SL too tight vs ATR: 1.23% < 2.0x ATR (1.56%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,2.178192685220692,0.0,1,0.7788509855006573,-0.5,61.742311868039415,32.995873593481036,-0.1468064902492956,1.8063306461849358,0.1982797091103414,0,0,0,50,0.0,0.0,2.5310647278737535,1.2308669579643323,3.1154039420087876,2,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.2309,-1.3909,7,True
BTC/USDT,1h,2024-05-09 16:00:00+00:00,SELL,-1,294,61829.1,62884.89122562,59786.6673168,0.3459,True,,2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.9230519451575459,0.0,1,0.8258379481489053,-0.5,55.26798381934563,31.80052540626313,-0.059404848186062315,7.064486208488155,0.1908113399229518,0,0,0,50,0.0,0.0,1.9345043164197622,1.7075959792718958,3.3033517926025135,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.7076,-1.8676,6,True
BTC/USDT,1h,2024-05-09 17:00:00+00:00,SELL,-1,295,61904.3,62884.35113808,59876.26965132,0.3431,False,SL too tight vs ATR: 1.58% < 2.0x ATR (1.64%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.0089014913450693,0.0,0,0.8190183673354513,-0.5,56.592234307266445,30.492387736801348,0.019577694246163155,5.613243266615651,0.179451477772342,0,0,0,50,0.0,0.0,2.069310742960915,1.583171343638478,3.27607346933897,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.5832,-1.7432,5,True
BTC/USDT,1h,2024-05-09 18:00:00+00:00,SELL,-1,296,62226.5,62883.0728425,60232.55753337,0.3488,False,SL too tight vs ATR: 1.06% < 2.0x ATR (1.60%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6312077189382884,0.0,0,0.8010825237772747,-0.5,61.954195065460915,29.40455441784981,0.14353879013609516,6.125329339492833,0.20093937313651108,0,0,0,50,0.0,0.0,3.0368945188743512,1.055133813568171,3.20433009510417,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-1.0551,-1.2151,4,True
BTC/USDT,1h,2024-05-09 19:00:00+00:00,SELL,-1,297,62411.9,62882.05406803,60445.12485241,0.3488,False,SL too tight vs ATR: 0.75% < 2.0x ATR (1.58%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.8609373975637328,0.0,0,0.7878205709118954,1.0,64.7389864991625,29.028997852645112,0.26748296326109433,10.191309730709733,0.21541065977828644,0,0,0,50,0.0,0.0,4.183256683986671,0.7533083723296278,3.151282283651035,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.7533,-0.9133,3,True
BTC/USDT,1h,2024-05-09 20:00:00+00:00,SELL,-1,298,62574.0,62880.19306317,60656.85164867,0.3488,False,SL too tight vs ATR: 0.49% < 2.0x ATR (1.53%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6492628094409231,0.0,0,0.7659524528284793,1.0,67.07986201874762,28.84953360060884,0.3838314762437102,11.004893614558512,0.2200815225786951,0,0,0,50,0.0,0.0,6.261240315119669,0.48932953490267767,3.063809811311403,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.4893,-0.6493,2,True
BTC/USDT,1h,2024-05-09 21:00:00+00:00,SELL,-1,299,62497.4,62879.30605866,60603.90510233,0.3431,False,SL too tight vs ATR: 0.61% < 2.0x ATR (1.51%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.8749185781032728,0.0,0,0.7574294681318862,1.0,64.82043300117846,29.000763748765443,0.44186402116040074,12.861861865906228,0.18546023640235093,0,0,0,50,0.0,0.0,4.9580121988998105,0.6110751145807591,3.0297178725355027,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.6111,-0.7711,1,True
BTC/USDT,1h,2024-05-09 22:00:00+00:00,SELL,-1,300,63243.3,64080.63474205,61213.39759503,0.3431,False,SL too tight vs ATR: 1.32% < 2.0x ATR (1.60%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,1.2952812134356702,0.0,0,0.80241796560848,1.0,74.21668449877802,30.103541352010126,0.6312572941982607,19.864442259563724,0.24654996130984122,0,0,0,50,0.0,0.0,2.42424242424279,1.3239896432507468,3.2096718624265366,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.2097,3.0497,16,True
BTC/USDT,1h,2024-05-09 23:00:00+00:00,SELL,-1,301,63027.3,63861.82083191,61004.21919538,0.3375,False,SL too tight vs ATR: 1.32% < 2.0x ATR (1.60%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.8558208844995798,0.0,0,0.8024621095221195,1.0,68.34327148371051,31.12754912645162,0.7062414107030418,18.50774985336523,0.21480287455161268,0,0,0,50,0.0,0.0,2.424242424230087,1.32406248071867,3.209848438089532,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.2098,3.0498,15,True
BTC/USDT,1h,2024-05-10 00:00:00+00:00,SELL,-1,302,62805.7,63371.5404923,60825.95353857,0.3431,False,SL too tight vs ATR: 0.90% < 2.0x ATR (1.58%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6430040913709768,0.0,0,0.7880441032550564,1.0,62.68807830951758,31.666407498777676,0.6980786442970974,15.91815502068204,0.13880285571391945,0,0,0,50,0.0,0.0,3.4987712763058094,0.9009381191516141,3.1521764130166483,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.9009,-1.0609,12,True
BTC/USDT,1h,2024-05-10 01:00:00+00:00,SELL,-1,303,62841.0,63369.63081428,60912.17828581,0.3431,False,SL too tight vs ATR: 0.84% < 2.0x ATR (1.53%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.6780481010628215,0.0,0,0.7673420673553422,1.0,63.226654637436035,31.85876577368623,0.685497760487978,13.91229982564837,0.08463475514706693,0,0,0,50,0.0,0.0,3.6487122242714616,0.8412196086631294,3.069368269426015,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.8412,-1.0012,11,True
BTC/USDT,1h,2024-05-10 02:00:00+00:00,SELL,-1,304,62859.8,63367.36254183,60991.46555111,0.3431,False,SL too tight vs ATR: 0.81% < 2.0x ATR (1.49%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-1,1,0.4744949205360433,0.0,0,0.7430561538884967,-0.5,63.53809836823773,32.16024253540557,0.666591474062011,14.381277177407213,0.04433770115303068,0,0,0,50,0.0,0.0,3.6809935621998364,0.8074517288155497,2.9722246155571663,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-0.8075,-0.9675,10,True
BTC/USDT,1h,2024-05-11 06:00:00+00:00,SELL,-1,332,60918.1,63494.97509762,59302.76406355,0.3178,False,RR=0.63 < 1.5,2.4.0,1,0,0,1,0,0,3,0.0,0.0,0.0,0,0.0,2.4219657706818403,0,0.0,-1,1,0.47069425855670016,0.0,0,0.6629129669382108,-0.5,42.80300286903273,28.86082349994183,-0.5357369204479414,-3.818479003399421,0.12877793724213615,0,0,0,50,0.0,0.0,0.626858452682445,4.230064788002257,2.6516518677535896,0,0.0,0,1,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-4.2301,-4.3901,102,True
BTC/USDT,1h,2024-05-11 07:00:00+00:00,SELL,-1,333,60974.0,63492.3047335,59429.8737733,0.3234,False,RR=0.61 < 1.5,2.4.0,1,0,0,1,0,0,3,0.0,0.0,0.0,0,0.0,2.4219657706818403,0,0.0,-1,1,0.38999210677830015,0.0,0,0.63310846701182,-0.5,44.989480219484214,27.672872025325717,-0.45968679374827914,-4.45678047428296,0.1367306271872769,0,0,0,50,0.0,0.0,0.6131609912649191,4.130128798340278,2.532433868042114,1,0.0,0,1,0.0,0.0,0.5,0.5,0.0,HIT_SL,0,0,-4.1301,-4.2901,101,True
BTC/USDT,1h,2024-05-11 20:00:00+00:00,BUY,-1,346,60973.9,60385.35454813,62808.3,0.3488,False,SL too tight vs ATR: 0.97% < 2.0x ATR (1.11%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,1.0644185200274792,0.0,0,0.553739133945504,-0.5,48.504350272943284,19.79555277037906,-0.007001129167389689,-2.1684905834312573,0.04818283789163383,0,0,0,50,0.0,0.0,3.116836591246301,0.9652416064414429,3.0085003583500503,3,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,3.0085,2.8485,36,True
BTC/USDT,1h,2024-05-11 21:00:00+00:00,BUY,-1,347,60879.3,60387.07029469,61777.6,0.3291,False,SL too tight vs ATR: 0.81% < 2.0x ATR (1.07%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,0.6148882037429821,0.0,0,0.5358110809076755,-0.5,44.93086662424738,18.783921066369373,-0.03684898180278555,-2.084206315065696,0.01223090035740285,0,0,0,50,0.0,0.0,1.8249609690545785,0.8085337796426777,1.4755425900100618,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,1.4755,1.3155,19,True
BTC/USDT,1h,2024-05-11 22:00:00+00:00,BUY,-1,348,60871.9,60389.40598793,61777.6,0.3291,False,SL too tight vs ATR: 0.79% < 2.0x ATR (1.02%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,0.6347303185500198,0.0,0,0.5102957968088194,-0.5,44.64498786346292,17.84454876978895,-0.05881296334601042,-2.0323500678935247,-0.006513215967227998,0,0,0,50,0.0,0.0,1.8771217410851297,0.7926383307733204,1.4878786435120261,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,1.4879,1.3279,18,True
BTC/USDT,1h,2024-05-11 23:00:00+00:00,BUY,-1,349,60789.8,60390.24413165,61777.6,0.3375,False,SL too tight vs ATR: 0.66% < 2.0x ATR (1.00%),2.4.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,1,0.8508312808708468,0.0,0,0.5017932652223237,-0.5,41.39796728875361,17.54075773584207,-0.0908515114349809,-5.0642051635383005,-0.025761650689538045,0,0,0,50,0.0,0.0,2.4722450056338445,0.6572745236042984,1.624943658311091,4,0.0,0,0,0.0,0.0,0.5,0.5,0.0,HIT_TP,1,1,1.6249,1.4649,17,True
